"Time","Warmtenet","Warmtepomp","Waterzuivering","Vacuum","Laadpalen","Overig","Total","Total for simulation","Total measured"
2024-01-29 07:00:00,3233.333,200.000,14800.000,4986.667,7300.000,446.667,30966.667,30320.000,33940.000
2024-01-29 07:15:00,2913.333,200.000,13413.333,5533.333,7520.000,340.000,29920.000,29380.000,32846.667
2024-01-29 07:30:00,2793.333,200.000,12453.333,5546.667,7520.000,240.000,28753.333,28313.333,31486.667
2024-01-29 07:45:00,2733.333,253.333,12300.000,3900.000,16746.667,366.667,36300.000,35680.000,38440.000
2024-01-29 08:00:00,2500.000,246.667,12046.667,5266.667,18740.000,300.000,39100.000,38553.333,41733.333
2024-01-29 08:15:00,2640.000,240.000,12046.667,4226.667,26713.333,320.000,46186.667,45626.667,48420.000
2024-01-29 08:30:00,2320.000,266.667,12200.000,5380.000,28786.667,460.000,49413.333,48686.667,51973.333
2024-01-29 08:45:00,2580.000,220.000,13140.000,3906.667,44093.333,346.667,64286.667,63720.000,68366.667
2024-01-29 09:00:00,2286.667,200.000,16253.333,4440.000,67313.333,460.000,90953.333,90293.333,94506.667
2024-01-29 09:15:00,2566.667,200.000,11300.000,4446.667,76386.667,266.667,95166.667,94700.000,97920.000
2024-01-29 09:30:00,2913.333,200.000,11433.333,4446.667,69133.333,300.000,88426.667,87926.667,91086.667
2024-01-29 09:45:00,2646.667,206.667,13260.000,4620.000,74673.333,446.667,95853.333,95200.000,98920.000
2024-01-29 10:00:00,2493.333,353.333,14180.000,4426.667,79113.333,273.333,100840.000,100213.333,104240.000
2024-01-29 10:15:00,2700.000,266.667,14940.000,5633.333,79660.000,100.000,103300.000,102933.333,106453.333
2024-01-29 10:30:00,2713.333,420.000,14293.333,5173.333,72206.667,126.667,94933.333,94386.667,98293.333
2024-01-29 10:45:00,2353.333,1320.000,13820.000,3913.333,66893.333,180.000,88480.000,86980.000,91653.333
2024-01-29 11:00:00,2333.333,7293.333,15793.333,3893.333,65786.667,100.000,95200.000,87806.667,96933.333
2024-01-29 11:15:00,2406.667,1573.333,16393.333,4453.333,50813.333,126.667,75766.667,74093.333,79260.000
2024-01-29 11:30:00,2033.333,11320.000,16773.333,3360.000,45213.333,100.000,78800.000,67380.000,82340.000
2024-01-29 11:45:00,1960.000,14560.000,15680.000,4866.667,39460.000,273.333,76800.000,61966.667,80533.333
2024-01-29 12:00:00,2113.333,4146.667,13760.000,4440.000,36780.000,433.333,61673.333,57093.333,64506.667
2024-01-29 12:15:00,2020.000,14393.333,14180.000,5813.333,42226.667,433.333,79066.667,64240.000,82060.000
2024-01-29 12:30:00,2073.333,12760.000,14306.667,4613.333,47586.667,553.333,81893.333,68580.000,84960.000
2024-01-29 12:45:00,2280.000,213.333,13280.000,4440.000,42593.333,420.000,63226.667,62593.333,66340.000
2024-01-29 13:00:00,2080.000,340.000,16846.667,4440.000,44140.000,406.667,68253.333,67506.667,71780.000
2024-01-29 13:15:00,1985.714,350.000,14600.000,4742.857,40321.429,450.000,62450.000,61650.000,65314.286
2024-01-29 13:30:00,2186.667,1206.667,12800.000,4740.000,39026.667,320.000,60280.000,58753.333,63180.000
2024-01-29 13:45:00,1780.000,15060.000,14326.667,3886.667,38580.000,506.667,74140.000,58573.333,77280.000
2024-01-29 14:00:00,1686.667,15106.667,16420.000,4646.667,39060.000,300.000,77220.000,61813.333,80540.000
2024-01-29 14:15:00,1866.667,4246.667,15673.333,4960.000,39166.667,580.000,66493.333,61666.667,69980.000
2024-01-29 14:30:00,1826.667,15053.333,16373.333,5506.667,26400.000,226.667,65386.667,50106.667,68806.667
2024-01-29 14:45:00,1960.000,14160.000,14246.667,5506.667,23900.000,226.667,60000.000,45613.333,63006.667
2024-01-29 15:00:00,2206.667,206.667,12946.667,4960.000,21800.000,453.333,42573.333,41913.333,45260.000
2024-01-29 15:15:00,1993.333,13066.667,13713.333,5520.000,21700.000,666.667,56660.000,42926.667,59380.000
2024-01-29 15:30:00,1866.667,15153.333,13846.667,3886.667,21800.000,613.333,57166.667,41400.000,59766.667
2024-01-29 15:45:00,1860.000,7340.000,13793.333,3340.000,21780.000,620.000,48733.333,40773.333,51533.333
2024-01-29 16:00:00,2086.667,11226.667,13706.667,5526.667,21760.000,446.667,54753.333,43080.000,57493.333
2024-01-29 16:15:00,1920.000,13313.333,13666.667,4826.667,21800.000,420.000,55946.667,42213.333,58626.667
2024-01-29 16:30:00,2046.667,200.000,15273.333,4426.667,21800.000,400.000,44146.667,43546.667,47426.667
2024-01-29 16:45:00,2060.000,1333.333,16440.000,3640.000,29866.667,580.000,53920.000,52060.000,57153.333
2024-01-29 17:00:00,1935.714,14750.000,15000.000,5335.714,33842.857,357.143,71221.429,56114.286,74214.286
2024-01-29 17:15:00,2166.667,10020.000,16533.333,4513.333,32400.000,313.333,65946.667,55613.333,69306.667
2024-01-29 17:30:00,1886.667,8113.333,16413.333,5726.667,30133.333,353.333,62626.667,54160.000,65813.333
2024-01-29 17:45:00,1906.667,15066.667,15706.667,5753.333,19406.667,100.000,57940.000,42773.333,60066.667
2024-01-29 18:00:00,2126.667,12146.667,13653.333,3346.667,18946.667,240.000,50460.000,38073.333,53213.333
2024-01-29 18:15:00,1973.333,2266.667,13213.333,3346.667,16573.333,200.000,37573.333,35106.667,40433.333
2024-01-29 18:30:00,1966.667,15146.667,13706.667,2960.000,13853.333,200.000,47833.333,32486.667,51186.667
2024-01-29 18:45:00,1913.333,13420.000,13600.000,3653.333,13680.000,186.667,46453.333,32846.667,49540.000
2024-01-29 19:00:00,1893.333,5340.000,13513.333,4426.667,13813.333,320.000,39306.667,33646.667,42126.667
2024-01-29 19:15:00,1900.000,14321.429,12550.000,4757.143,13814.286,535.714,47878.571,33121.429,50500.000
2024-01-29 19:30:00,1993.333,346.667,11133.333,4433.333,13800.000,300.000,32006.667,31360.000,34333.333
2024-01-29 19:45:00,1960.000,226.667,12340.000,5106.667,14306.667,260.000,34200.000,33713.333,36793.333
2024-01-29 20:00:00,1973.333,260.000,15580.000,4973.333,23706.667,193.333,46686.667,46233.333,50033.333
2024-01-29 20:15:00,1913.333,273.333,11746.667,3633.333,23226.667,440.000,41233.333,40633.333,43733.333
2024-01-29 20:30:00,2040.000,293.333,10826.667,4460.000,22946.667,213.333,40780.000,40293.333,43686.667
2024-01-29 20:45:00,1960.000,300.000,10980.000,5520.000,22013.333,113.333,40886.667,40473.333,43206.667
2024-01-29 21:00:00,1920.000,300.000,11040.000,4973.333,18826.667,286.667,37346.667,36760.000,39680.000
2024-01-29 21:15:00,1873.333,246.667,10933.333,4440.000,12906.667,246.667,30646.667,30286.667,33000.000
2024-01-29 21:30:00,1926.667,200.000,12766.667,5526.667,18026.667,180.000,38626.667,38246.667,41433.333
2024-01-29 21:45:00,1960.000,200.000,13193.333,4700.000,17933.333,100.000,38086.667,37786.667,40760.000
2024-01-29 22:00:00,2000.000,340.000,13813.333,5793.333,6813.333,113.333,28873.333,28420.000,31946.667
2024-01-29 22:15:00,2033.333,206.667,13240.000,5513.333,6853.333,186.667,28033.333,27640.000,31086.667
2024-01-29 22:30:00,1746.667,346.667,13473.333,4440.000,6893.333,100.000,27000.000,26553.333,30093.333
2024-01-29 22:45:00,1853.333,206.667,13700.000,6066.667,0,100.000,21926.667,21620.000,24873.333
2024-01-29 23:00:00,1753.333,200.000,12140.000,4440.000,0,186.667,18720.000,18333.333,21606.667
2024-01-29 23:15:00,1800.000,200.000,12820.000,5080.000,0,553.333,20453.333,19700.000,23046.667
2024-01-29 23:30:00,1833.333,206.667,13753.333,4013.333,0,186.667,19993.333,19600.000,22800.000
2024-01-29 23:45:00,1842.857,214.286,13792.857,4600.000,0,235.714,20685.714,20235.714,23685.714
2024-01-30 00:00:00,1933.333,206.667,12686.667,4860.000,0,100.000,19786.667,19480.000,22540.000
2024-01-30 00:15:00,1980.000,206.667,12086.667,4873.333,0,120.000,19266.667,18940.000,21833.333
2024-01-30 00:30:00,1853.846,200.000,12300.000,5015.385,0,307.692,19676.923,19169.231,22207.692
2024-01-30 00:45:00,1885.714,200.000,11185.714,3528.571,0,300.000,17100.000,16600.000,19500.000
2024-01-30 01:00:00,1880.000,200.000,12026.667,3466.667,0,180.000,17753.333,17373.333,20180.000
2024-01-30 01:15:00,1953.333,206.667,11433.333,5400.000,0,100.000,19093.333,18786.667,21560.000
2024-01-30 01:30:00,1973.333,226.667,11566.667,4346.667,0,100.000,18213.333,17886.667,20693.333
2024-01-30 01:45:00,2000.000,200.000,11680.000,5420.000,0,273.333,19573.333,19100.000,22146.667
2024-01-30 02:00:00,1873.333,200.000,11593.333,4360.000,0,100.000,18126.667,17826.667,20700.000
2024-01-30 02:15:00,1866.667,200.000,11926.667,4346.667,0,100.000,18440.000,18140.000,20800.000
2024-01-30 02:30:00,1853.333,200.000,11013.333,5226.667,0,186.667,18480.000,18093.333,20600.000
2024-01-30 02:45:00,1826.667,200.000,11100.000,4713.333,0,100.000,17940.000,17640.000,20093.333
2024-01-30 03:00:00,1966.667,200.000,11886.667,5406.667,0,100.000,19560.000,19260.000,22140.000
2024-01-30 03:15:00,1866.667,200.000,11420.000,5400.000,0,326.667,19213.333,18686.667,21700.000
2024-01-30 03:30:00,1780.000,200.000,11153.333,5400.000,0,160.000,18693.333,18333.333,21113.333
2024-01-30 03:45:00,1853.333,200.000,10793.333,5406.667,0,493.333,18746.667,18053.333,21086.667
2024-01-30 04:00:00,1806.667,200.000,11406.667,5440.000,0,306.667,19160.000,18653.333,22113.333
2024-01-30 04:15:00,1873.333,200.000,10046.667,5813.333,0,313.333,18246.667,17733.333,20833.333
2024-01-30 04:30:00,1960.000,200.000,9566.667,5426.667,0,393.333,17546.667,16953.333,19640.000
2024-01-30 04:45:00,2046.667,200.000,9786.667,4880.000,0,240.000,17153.333,16713.333,19313.333
2024-01-30 05:00:00,2164.286,200.000,9450.000,4678.571,0,257.143,16750.000,16292.857,18721.429
2024-01-30 05:15:00,2153.333,253.333,9500.000,5333.333,0,273.333,17513.333,16986.667,19160.000
2024-01-30 05:30:00,2146.667,300.000,9433.333,4313.333,0,280.000,16473.333,15893.333,17906.667
2024-01-30 05:45:00,1993.333,293.333,9433.333,4886.667,0,220.000,16826.667,16313.333,18800.000
2024-01-30 06:00:00,2153.333,300.000,9460.000,5400.000,0,340.000,17653.333,17013.333,19206.667
2024-01-30 06:15:00,2220.000,300.000,10013.333,4893.333,0,273.333,17700.000,17126.667,19806.667
2024-01-30 06:30:00,2286.667,300.000,9440.000,5406.667,0,253.333,17686.667,17133.333,19653.333
2024-01-30 06:45:00,2300.000,300.000,9486.667,5273.333,0,226.667,17586.667,17060.000,20140.000
2024-01-30 07:00:00,2346.667,300.000,9793.333,4360.000,0,246.667,17046.667,16500.000,19100.000
2024-01-30 07:15:00,2533.333,300.000,13086.667,5406.667,0,233.333,21560.000,21026.667,24153.333
2024-01-30 07:30:00,2373.333,253.333,10746.667,5566.667,0,140.000,19080.000,18686.667,21460.000
2024-01-30 07:45:00,2340.000,200.000,9686.667,5360.000,0,226.667,17813.333,17386.667,19540.000
2024-01-30 08:00:00,2173.333,206.667,10126.667,4880.000,0,326.667,17713.333,17180.000,19966.667
2024-01-30 08:15:00,2246.667,200.000,13513.333,4886.667,7773.333,246.667,28866.667,28420.000,31700.000
2024-01-30 08:30:00,2200.000,200.000,16328.571,4521.429,10314.286,242.857,33807.143,33507.143,36778.571
2024-01-30 08:45:00,2040.000,200.000,16346.667,4240.000,10360.000,186.667,33373.333,32986.667,36880.000
2024-01-30 09:00:00,2133.333,200.000,13133.333,5913.333,10040.000,126.667,31546.667,31220.000,33906.667
2024-01-30 09:15:00,2073.333,200.000,13913.333,4886.667,18726.667,186.667,39986.667,39600.000,42993.333
2024-01-30 09:30:00,2213.333,346.667,13726.667,5426.667,26546.667,273.333,48533.333,47913.333,52373.333
2024-01-30 09:45:00,2360.000,240.000,13406.667,4353.333,27560.000,980.000,48900.000,47680.000,51120.000
2024-01-30 10:00:00,2386.667,206.667,13733.333,4906.667,25366.667,960.000,47560.000,46393.333,50493.333
2024-01-30 10:15:00,2586.667,233.333,12160.000,4846.667,28693.333,886.667,49406.667,48286.667,51766.667
2024-01-30 10:30:00,2460.000,266.667,12373.333,3826.667,36660.000,800.000,56386.667,55320.000,59073.333
2024-01-30 10:45:00,2546.667,240.000,15153.333,3960.000,44160.000,1160.000,67220.000,65820.000,70513.333
2024-01-30 11:00:00,2386.667,273.333,14280.000,5420.000,45186.667,800.000,68346.667,67273.333,71366.667
2024-01-30 11:15:00,2313.333,293.333,14093.333,5413.333,44813.333,800.000,67726.667,66633.333,70733.333
2024-01-30 11:30:00,2366.667,293.333,12566.667,4700.000,46506.667,846.667,67280.000,66140.000,69940.000
2024-01-30 11:45:00,2166.667,280.000,12386.667,4160.000,45486.667,226.667,64706.667,64200.000,67333.333
2024-01-30 12:00:00,2020.000,300.000,12040.000,5400.000,50073.333,106.667,69940.000,69533.333,72000.000
2024-01-30 12:15:00,1946.667,300.000,11280.000,5420.000,63206.667,433.333,82586.667,81853.333,85140.000
2024-01-30 12:30:00,2086.667,246.667,11533.333,5720.000,49620.000,326.667,69533.333,68960.000,72153.333
2024-01-30 12:45:00,2226.667,200.000,11853.333,4246.667,53406.667,220.000,72153.333,71733.333,74826.667
2024-01-30 13:00:00,2293.333,200.000,11793.333,5420.000,54720.000,333.333,74760.000,74226.667,77413.333
2024-01-30 13:15:00,2420.000,200.000,12433.333,5473.333,46560.000,313.333,67400.000,66886.667,70740.000
2024-01-30 13:30:00,2633.333,200.000,13273.333,5426.667,37746.667,533.333,59813.333,59080.000,62660.000
2024-01-30 13:45:00,2500.000,200.000,15386.667,4560.000,35893.333,446.667,58986.667,58380.000,62486.667
2024-01-30 14:00:00,2593.333,200.000,14193.333,5173.333,28680.000,453.333,51293.333,50640.000,54306.667
2024-01-30 14:15:00,2453.333,200.000,11800.000,5893.333,23013.333,260.000,43620.000,43160.000,46640.000
2024-01-30 14:30:00,2566.667,200.000,10986.667,4913.333,23000.000,386.667,42053.333,41466.667,44446.667
2024-01-30 14:45:00,2273.333,200.000,10853.333,5433.333,14933.333,333.333,34026.667,33493.333,36366.667
2024-01-30 15:00:00,2100.000,200.000,10586.667,5433.333,13493.333,526.667,32340.000,31613.333,34693.333
2024-01-30 15:15:00,2320.000,200.000,10866.667,5446.667,14800.000,600.000,34233.333,33433.333,36586.667
2024-01-30 15:30:00,2446.667,206.667,10700.000,5780.000,14893.333,366.667,34393.333,33820.000,36693.333
2024-01-30 15:45:00,2093.333,253.333,12913.333,5960.000,14986.667,440.000,36646.667,35953.333,39293.333
2024-01-30 16:00:00,2421.429,257.143,11464.286,6400.000,14971.429,614.286,36128.571,35257.143,38521.429
2024-01-30 16:15:00,2506.667,293.333,14426.667,5453.333,15000.000,1073.333,38753.333,37386.667,41693.333
2024-01-30 16:30:00,2420.000,5853.333,17946.667,4900.000,14960.000,1153.333,47233.333,40386.667,50793.333
2024-01-30 16:45:00,2320.000,13966.667,18373.333,5520.000,17160.000,1113.333,58453.333,43373.333,62200.000
2024-01-30 17:00:00,2693.333,13786.667,19086.667,5326.667,25126.667,1220.000,67240.000,52233.333,71253.333
2024-01-30 17:15:00,2313.333,13680.000,17746.667,620.000,15640.000,1580.000,51580.000,36320.000,55146.667
2024-01-30 17:30:00,2286.667,15546.667,16860.000,620.000,13500.000,920.000,49733.333,33266.667,52973.333
2024-01-30 17:45:00,2373.333,37646.667,17573.333,1153.333,10580.000,433.333,69760.000,31680.000,73120.000
2024-01-30 18:00:00,2486.667,15553.333,16006.667,620.000,19660.000,413.333,54740.000,38773.333,57946.667
2024-01-30 18:15:00,2360.000,14073.333,15846.667,620.000,18766.667,386.667,52053.333,37593.333,55373.333
2024-01-30 18:30:00,2180.000,38273.333,16666.667,626.667,11606.667,380.000,69733.333,31080.000,73013.333
2024-01-30 18:45:00,2206.667,13820.000,16253.333,700.000,10500.000,426.667,43906.667,29660.000,47253.333
2024-01-30 19:00:00,2346.667,13693.333,16173.333,633.333,10500.000,426.667,43773.333,29653.333,47033.333
2024-01-30 19:15:00,2333.333,6366.667,14173.333,633.333,8566.667,546.667,32620.000,25706.667,35080.000
2024-01-30 19:30:00,2433.333,300.000,13960.000,1013.333,0,280.000,17986.667,17406.667,20466.667
2024-01-30 19:45:00,2466.667,293.333,13920.000,1080.000,0,373.333,18133.333,17466.667,20780.000
2024-01-30 20:00:00,2213.333,293.333,13866.667,633.333,0,246.667,17253.333,16713.333,20180.000
2024-01-30 20:15:00,2033.333,220.000,12260.000,626.667,0,266.667,15406.667,14920.000,19020.000
2024-01-30 20:30:00,2166.667,200.000,11853.333,100.000,0,180.000,14500.000,14120.000,17026.667
2024-01-30 20:45:00,2106.667,200.000,12540.000,640.000,0,246.667,15733.333,15286.667,18393.333
2024-01-30 21:00:00,2093.333,200.000,12513.333,633.333,0,186.667,15626.667,15240.000,18273.333
2024-01-30 21:15:00,2093.333,200.000,11793.333,640.000,1266.667,240.000,16233.333,15793.333,18893.333
2024-01-30 21:30:00,1806.667,200.000,12526.667,640.000,10840.000,186.667,26200.000,25813.333,28913.333
2024-01-30 21:45:00,2014.286,200.000,12357.143,685.714,10200.000,214.286,25671.429,25257.143,28342.857
2024-01-30 22:00:00,1820.000,200.000,11546.667,640.000,17366.667,313.333,31886.667,31373.333,34513.333
2024-01-30 22:15:00,1946.667,200.000,12346.667,1373.333,21366.667,280.000,37513.333,37033.333,40293.333
2024-01-30 22:30:00,1940.000,260.000,11753.333,653.333,14526.667,226.667,29360.000,28873.333,31886.667
2024-01-30 22:45:00,1900.000,206.667,12613.333,1186.667,11993.333,100.000,28000.000,27693.333,30680.000
2024-01-30 23:00:00,2026.667,226.667,11273.333,640.000,10466.667,186.667,24820.000,24406.667,27280.000
2024-01-30 23:15:00,1886.667,280.000,11400.000,100.000,10200.000,120.000,23986.667,23586.667,26580.000
2024-01-30 23:30:00,1913.333,286.667,14446.667,700.000,12793.333,186.667,30326.667,29853.333,33340.000
2024-01-30 23:45:00,1900.000,293.333,13513.333,100.000,13686.667,100.000,29593.333,29200.000,32473.333
2024-01-31 00:00:00,1933.333,286.667,13213.333,100.000,12026.667,226.667,27786.667,27273.333,30546.667
2024-01-31 00:15:00,1986.667,293.333,12666.667,666.667,11440.000,100.000,27153.333,26760.000,29900.000
2024-01-31 00:30:00,2120.000,300.000,12093.333,660.000,11106.667,226.667,26506.667,25980.000,29093.333
2024-01-31 00:45:00,2113.333,226.667,12213.333,660.000,10206.667,100.000,25520.000,25193.333,28226.667
2024-01-31 01:00:00,2053.333,200.000,12366.667,100.000,10093.333,306.667,25120.000,24613.333,27880.000
2024-01-31 01:15:00,1933.333,200.000,12186.667,100.000,10346.667,100.000,24866.667,24566.667,27553.333
2024-01-31 01:30:00,1873.333,200.000,12113.333,100.000,10160.000,220.000,24666.667,24246.667,27240.000
2024-01-31 01:45:00,1900.000,200.000,12407.143,700.000,10185.714,100.000,25492.857,25192.857,28157.143
2024-01-31 02:00:00,1946.667,200.000,13740.000,100.000,10186.667,186.667,26360.000,25973.333,29340.000
2024-01-31 02:15:00,1946.667,200.000,16500.000,660.000,10426.667,226.667,29960.000,29533.333,33520.000
2024-01-31 02:30:00,1813.333,200.000,13213.333,100.000,10200.000,100.000,25626.667,25326.667,28526.667
2024-01-31 02:45:00,1840.000,200.000,11893.333,100.000,10200.000,100.000,24333.333,24033.333,26913.333
2024-01-31 03:00:00,1953.333,200.000,11693.333,6666.667,10186.667,186.667,30886.667,30500.000,33440.000
2024-01-31 03:15:00,1773.333,200.000,11360.000,3920.000,10346.667,226.667,27826.667,27400.000,30326.667
2024-01-31 03:30:00,1813.333,200.000,11586.667,100.000,10293.333,100.000,24093.333,23793.333,26613.333
2024-01-31 03:45:00,1826.667,200.000,9906.667,100.000,10200.000,173.333,22406.667,22033.333,24626.667
2024-01-31 04:00:00,1886.667,200.000,11213.333,626.667,10186.667,100.000,24213.333,23913.333,26646.667
2024-01-31 04:15:00,1980.000,200.000,10466.667,100.000,5980.000,100.000,18826.667,18526.667,21126.667
2024-01-31 04:30:00,2133.333,200.000,9300.000,633.333,0,186.667,12453.333,12066.667,14560.000
2024-01-31 04:45:00,2106.667,200.000,9173.333,100.000,0,100.000,11680.000,11380.000,13720.000
2024-01-31 05:00:00,2220.000,200.000,9500.000,100.000,0,100.000,12120.000,11820.000,14233.333
2024-01-31 05:15:00,2346.667,260.000,9346.667,100.000,0,100.000,12153.333,11793.333,14160.000
2024-01-31 05:30:00,2140.000,280.000,9340.000,100.000,0,186.667,12046.667,11580.000,14033.333
2024-01-31 05:45:00,2313.333,200.000,9266.667,653.333,0,100.000,12533.333,12233.333,14573.333
2024-01-31 06:00:00,2906.667,200.000,9453.333,100.000,0,100.000,12760.000,12460.000,14833.333
2024-01-31 06:15:00,2878.571,200.000,9107.143,1285.714,0,100.000,13571.429,13271.429,15585.714
2024-01-31 06:30:00,2633.333,200.000,9380.000,646.667,0,206.667,13066.667,12660.000,15080.000
2024-01-31 06:45:00,2986.667,200.000,9453.333,920.000,0,513.333,14073.333,13360.000,16013.333
2024-01-31 07:00:00,3093.333,200.000,9353.333,653.333,0,566.667,13866.667,13100.000,15593.333
2024-01-31 07:15:00,2820.000,213.333,10426.667,886.667,0,100.000,14446.667,14133.333,16433.333
2024-01-31 07:30:00,2673.333,286.667,11280.000,1193.333,0,100.000,15533.333,15146.667,17793.333
2024-01-31 07:45:00,2486.667,213.333,9160.000,700.000,0,320.000,12880.000,12346.667,15146.667
2024-01-31 08:00:00,2313.333,200.000,9220.000,646.667,0,100.000,12480.000,12180.000,14533.333
2024-01-31 08:15:00,2426.667,200.000,11180.000,1480.000,800.000,186.667,16273.333,15886.667,18913.333
2024-01-31 08:30:00,2300.000,200.000,13733.333,100.000,11873.333,100.000,28306.667,28006.667,31253.333
2024-01-31 08:45:00,2053.333,200.000,12433.333,646.667,18760.000,186.667,34280.000,33893.333,36926.667
2024-01-31 09:00:00,2133.333,206.667,13280.000,646.667,22093.333,100.000,38460.000,38153.333,41560.000
2024-01-31 09:15:00,2246.667,273.333,11826.667,646.667,22186.667,320.000,37500.000,36906.667,40080.000
2024-01-31 09:30:00,2080.000,300.000,12533.333,1200.000,22380.000,566.667,39060.000,38193.333,41673.333
2024-01-31 09:45:00,2313.333,4020.000,12246.667,646.667,30493.333,986.667,50706.667,45700.000,53346.667
2024-01-31 10:00:00,2193.333,28033.333,13580.000,640.000,33246.667,1100.000,78793.333,49660.000,81466.667
2024-01-31 10:15:00,2180.000,28020.000,16066.667,646.667,33000.000,820.000,80733.333,51893.333,83980.000
2024-01-31 10:30:00,1920.000,28273.333,15366.667,1526.667,33313.333,933.333,81333.333,52126.667,84153.333
2024-01-31 10:45:00,1906.667,28033.333,14920.000,646.667,22540.000,1100.000,69146.667,40013.333,72160.000
2024-01-31 11:00:00,1920.000,24513.333,13086.667,786.667,22560.000,893.333,63760.000,38353.333,66653.333
2024-01-31 11:15:00,2106.667,1380.000,12760.000,646.667,22800.000,800.000,40493.333,38313.333,43080.000
2024-01-31 11:30:00,2020.000,14300.000,13013.333,1193.333,19013.333,800.000,50340.000,35240.000,52846.667
2024-01-31 11:45:00,1880.000,14260.000,13300.000,653.333,11500.000,933.333,42526.667,27333.333,45220.000
2024-01-31 12:00:00,1860.000,14260.000,13466.667,1186.667,11520.000,860.000,43153.333,28033.333,45766.667
2024-01-31 12:15:00,1773.333,14386.667,12953.333,640.000,16193.333,286.667,46233.333,31560.000,48773.333
2024-01-31 12:30:00,1826.667,12546.667,12933.333,1033.333,31700.000,200.000,60240.000,47493.333,63206.667
2024-01-31 12:45:00,2073.333,2093.333,14113.333,646.667,33580.000,286.667,52793.333,50413.333,55746.667
2024-01-31 13:00:00,1960.000,14500.000,18213.333,153.333,28346.667,220.000,63393.333,48673.333,67040.000
2024-01-31 13:15:00,2060.000,10860.000,15693.333,1193.333,25486.667,286.667,55580.000,44433.333,58806.667
2024-01-31 13:30:00,2366.667,5993.333,13866.667,640.000,25400.000,366.667,48633.333,42273.333,51566.667
2024-01-31 13:45:00,2160.000,14506.667,13413.333,646.667,25440.000,853.333,57020.000,41660.000,59693.333
2024-01-31 14:00:00,2333.333,16186.667,13266.667,1200.000,25126.667,613.333,58726.667,41926.667,61413.333
2024-01-31 14:15:00,2300.000,28253.333,13220.000,1186.667,25633.333,253.333,70846.667,42340.000,73333.333
2024-01-31 14:30:00,1906.667,25100.000,13220.000,640.000,28560.000,780.000,70206.667,44326.667,72820.000
2024-01-31 14:45:00,2040.000,246.667,9940.000,640.000,28760.000,1040.000,42666.667,41380.000,44693.333
2024-01-31 15:00:00,1913.333,213.333,14660.000,653.333,28626.667,1120.000,47186.667,45853.333,50233.333
2024-01-31 15:15:00,1853.333,226.667,12320.000,953.333,28660.000,1066.667,45080.000,43786.667,47586.667
2024-01-31 15:30:00,1993.333,266.667,11680.000,640.000,28760.000,1360.000,44700.000,43073.333,47193.333
2024-01-31 15:45:00,1960.000,293.333,13746.667,640.000,31013.333,1313.333,48966.667,47360.000,51806.667
2024-01-31 16:00:00,2206.667,286.667,11900.000,1186.667,38366.667,1213.333,55160.000,53660.000,57620.000
2024-01-31 16:15:00,2346.667,286.667,11653.333,100.000,38873.333,1066.667,54326.667,52973.333,57046.667
2024-01-31 16:30:00,2440.000,300.000,14893.333,640.000,40600.000,1160.000,60033.333,58573.333,63286.667
2024-01-31 16:45:00,2486.667,286.667,12580.000,1566.667,42873.333,1220.000,61013.333,59506.667,63773.333
2024-01-31 17:00:00,2846.667,300.000,12200.000,546.667,32673.333,1313.333,49880.000,48266.667,52500.000
2024-01-31 17:15:00,3413.333,7066.667,14440.000,1193.333,20593.333,1166.667,47873.333,39640.000,51466.667
2024-01-31 17:30:00,2626.667,41693.333,16906.667,940.000,23333.333,1246.667,86746.667,43806.667,89860.000
2024-01-31 17:45:00,2814.286,41700.000,16971.429,1264.286,16507.143,1135.714,80392.857,37557.143,83414.286
2024-01-31 18:00:00,2626.667,42020.000,15700.000,1186.667,13200.000,1013.333,75746.667,32713.333,78860.000
2024-01-31 18:15:00,2760.000,39353.333,13186.667,646.667,13200.000,1093.333,70240.000,29793.333,72980.000
2024-01-31 18:30:00,2646.667,300.000,2346.667,853.333,13340.000,1166.667,20653.333,19186.667,21013.333
2024-01-31 18:45:00,2560.000,300.000,2646.667,1813.333,20306.667,1106.667,28733.333,27326.667,29760.000
2024-01-31 19:00:00,2453.333,300.000,2393.333,646.667,20826.667,1046.667,27666.667,26320.000,28460.000
2024-01-31 19:15:00,2500.000,300.000,2373.333,1720.000,20780.000,1186.667,28860.000,27373.333,29340.000
2024-01-31 19:30:00,2553.333,300.000,2373.333,1180.000,20700.000,993.333,28100.000,26806.667,28626.667
2024-01-31 19:45:00,2180.000,300.000,2386.667,640.000,20760.000,1166.667,27433.333,25966.667,27960.000
2024-01-31 20:00:00,2206.667,300.000,2366.667,1173.333,27006.667,946.667,34000.000,32753.333,34560.000
2024-01-31 20:15:00,2100.000,300.000,2393.333,1186.667,38706.667,1106.667,45793.333,44386.667,46393.333
2024-01-31 20:30:00,2266.667,253.333,2680.000,1173.333,34973.333,946.667,42293.333,41093.333,43126.667
2024-01-31 20:45:00,2193.333,233.333,2400.000,993.333,29586.667,1060.000,36466.667,35173.333,37306.667
2024-01-31 21:00:00,2120.000,240.000,2386.667,640.000,28106.667,933.333,34426.667,33253.333,35193.333
2024-01-31 21:15:00,2253.333,286.667,2686.667,1186.667,26806.667,1013.333,34233.333,32933.333,34966.667
2024-01-31 21:30:00,2100.000,240.000,2380.000,640.000,24026.667,1000.000,30386.667,29146.667,31066.667
